"Country.Name","NY.GDP.PCAP.CD.YR2013","NY.GDP.PCAP.CD.YR2014","NY.GDP.PCAP.CD.YR2015","NY.GDP.PCAP.CD.YR2016","NY.GDP.PCAP.CD.YR2017","NY.GDP.PCAP.CD.YR2018","NY.GDP.PCAP.CD.YR2019","NY.GDP.PCAP.CD.YR2020","NY.GDP.PCAP.CD.YR2021","NY.GDP.PCAP.CD.YR2022","IT.NET.USER.ZS.YR2013","IT.NET.USER.ZS.YR2014","IT.NET.USER.ZS.YR2015","IT.NET.USER.ZS.YR2016","IT.NET.USER.ZS.YR2017","IT.NET.USER.ZS.YR2018","IT.NET.USER.ZS.YR2019","IT.NET.USER.ZS.YR2020","IT.NET.USER.ZS.YR2021","IT.NET.USER.ZS.YR2022","IT.CEL.SETS.P2.YR2013","IT.CEL.SETS.P2.YR2014","IT.CEL.SETS.P2.YR2015","IT.CEL.SETS.P2.YR2016","IT.CEL.SETS.P2.YR2017","IT.CEL.SETS.P2.YR2018","IT.CEL.SETS.P2.YR2019","IT.CEL.SETS.P2.YR2020","IT.CEL.SETS.P2.YR2021","IT.CEL.SETS.P2.YR2022","SL.TLF.ADVN.ZS.YR2013","SL.TLF.ADVN.ZS.YR2014","SL.TLF.ADVN.ZS.YR2015","SL.TLF.ADVN.ZS.YR2016","SL.TLF.ADVN.ZS.YR2017","SL.TLF.ADVN.ZS.YR2018","SL.TLF.ADVN.ZS.YR2019","SL.TLF.ADVN.ZS.YR2020","SL.TLF.ADVN.ZS.YR2021","SL.TLF.ADVN.ZS.YR2022","PV.PER.RNK.YR2013","PV.PER.RNK.YR2014","PV.PER.RNK.YR2015","PV.PER.RNK.YR2016","PV.PER.RNK.YR2017","PV.PER.RNK.YR2018","PV.PER.RNK.YR2019","PV.PER.RNK.YR2020","PV.PER.RNK.YR2021","PV.PER.RNK.YR2022",".YR2013",".YR2014",".YR2015",".YR2016",".YR2017",".YR2018",".YR2019",".YR2020",".YR2021",".YR2022"
"Sao Tome and Principe",1551.19290457442,1754.6004708083,1571.4985399244,1688.37530288509,1805.52465051182,1950.62935180937,1991.73826385183,2161.31020078768,2360.54355385897,2404.25869314484,23,24.41,25.82,28,29.9312292,30.081,30.23161545,40.31067242,51.20409155,NA,64.68359853,65.06427946,91.96863626,87.00838579,83.62158473,76.9409115,77.24220523,79.67535824,84.81983981,86.77896033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7108993530273,53.8095245361328,52.8571434020996,54.2857131958008,53.8095245361328,64.1509399414063,61.7924537658691,61.7924537658691,65.0943374633789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia",23945.5123106892,23862.8011860096,20442.3660631613,19930.407543816,20910.4829617971,24175.5831237449,23405.7061087736,20398.0609873699,24160.6760455307,30436.2783034025,60.5,64.71365737,69.6162358,74.87927469,94.17559961,93.31000185,95.7247356,97.8623325,100,100,168.6778476,164.1527601,161.21011,143.4406683,117.5995716,117.9691219,115.2711969,120.052537,126.3611144,132.3800002,NA,NA,NA,NA,76.01,76.46,76.68,77.41,77.03,77.35,32.7014236450195,36.1904754638672,23.8095245361328,28.0952377319336,24.2857151031494,24.5283012390137,24.056604385376,24.5283012390137,26.4150943756104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",1391.53219002002,1417.09498783186,1238.12639982031,1290.74997113225,1385.19921458889,1484.22706929232,1462.6783520711,1492.47590420334,1633.56011880605,1598.73599053078,13.1,17.7,21.7,25.66476804,29.64312367,35.3,36.23662727,47.17942509,58.05481906,NA,96.60334847,102.9306512,104.2023505,102.9497559,103.9621401,106.3244864,111.7482578,116.079391,117.676782,120.4336409,NA,NA,67.79,62.97,56.22,75.5,51.46,NA,NA,NA,43.6018943786621,37.1428565979004,41.9047622680664,37.6190490722656,43.8095245361328,41.9811325073242,49.0566024780273,42.4528312683105,41.5094337463379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",6755.07367461629,6600.05618640595,5588.9794435877,5765.20335248009,6292.5465490011,7252.40366767165,7417.20658487785,7733.80349392648,9230.17444674566,9393.62890629911,53.45036418,62.07508046,65.3170254,67.05684137,70.33083553,73.36070915,77.41677362,78.36804864,81.16588116,83.53825397,128.668141,131.3531175,129.3835881,129.1774948,123.1427546,121.0748239,122.0477413,120.2168595,123.7205974,NA,63.38,69.01,69.61,70.29,71.94,72.49,71.75,70.36,73.73,75.14,43.1279602050781,53.3333320617676,55.238094329834,50,49.523811340332,46.698112487793,45.2830200195313,41.9811325073242,43.3962249755859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles",14729.6270299959,15188.1742779408,14894.4857827096,15409.8050193774,15961.2416816717,16409.4711279453,16851.1197648771,12020.021913519,12963.0646717088,15874.5400675106,50.4,51.25470199,54.25961786,56.51470815,58.76981124,70.1,74.75631315,75.46919577,81.59307191,NA,141.4376409,154.4229141,149.3792825,151.0894655,164.3080248,173.563787,185.5593454,173.8823083,172.6683573,191.50843,NA,88.11,88.69,87.7,87.33,86.65,84.86,84.25,NA,NA,72.0379180908203,59.0476188659668,68.0952377319336,71.9047622680664,74.2857131958008,67.4528274536133,68.8679275512695,71.698112487793,71.698112487793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone",706.452665201504,702.33860325433,581.293411814954,515.44783140804,484.456115646579,519.649983516466,506.606908156498,493.432252431844,504.621272179526,461.361138294258,4,6.057298984,6.344421603,11.77318438,13.23693043,15.8,16.8,18,NA,NA,57.43117807,66.61542977,77.33664462,83.79160527,86.29036859,80.84116316,83.63300421,83.60731215,97.70150515,NA,NA,69.98,NA,NA,NA,73.47,NA,NA,NA,NA,39.8104248046875,41.9047622680664,42.3809509277344,39.523811340332,45.7142868041992,43.3962249755859,45.7547187805176,36.3207550048828,41.9811325073242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singapore",56967.4257940383,57564.8023114977,55645.6068614606,56895.6433372978,61164.8973569773,66836.5385122528,66070.4706679227,61274.0064626976,77710.0699565617,82807.6490834764,80.90205685,82.1,83.2,84.45226789,84.45226789,88.16563603,88.94925269,92.00434653,96.92468156,95.95386476,154.0346262,145.4770145,145.7181198,148.123236,145.4058271,147.3617155,154.0006188,142.8931601,147.480416,156.4790531,NA,88.9,NA,NA,NA,NA,NA,NA,86.47,85.55,96.6824645996094,93.3333358764648,96.1904754638672,99.0476226806641,99.0476226806641,98.5849075317383,97.6415100097656,97.1698150634766,97.6415100097656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sint Maarten (Dutch part)",27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,28988.2592085877,35084.0351930602,29314.0942947043,32316.5959834846,36220.3380075608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",18276.0095516548,18719.9881409368,16390.8821748507,16563.4404971233,17585.1970022571,19486.3936845502,19381.592110485,19551.6211601931,21782.8550659196,21258.1141354655,77.8826,79.98,77.63468203,80.47585728,81.62566752,80.44892248,82.8536605,89.92090413,88.92560523,NA,114.6576409,117.686388,123.0642809,128.6989641,130.8550955,132.9546485,135.6735811,133.5923247,135.1475011,131.9254542,74.7,74.21,74.12,74.35,74.07,73.71,74.75,74.58,78.5,79.51,89.0995254516602,85.7142868041992,74.7619018554688,71.4285736083984,80,70.7547149658203,68.3962249755859,67.4528274536133,63.6792449951172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia",23503.2824850257,24247.1733184079,20890.1664304173,21678.3594670635,23514.0254604149,26123.7471277906,26016.0786839136,25545.2410027132,29291.4006234431,29457.40284439,72.6756,71.59,73.09865997,75.49850426,78.88542636,79.7499766,83.1083578,86.60130109,89.00399524,88.91242151,110.1911624,112.1194727,113.1226386,114.1499603,116.4306764,117.0914525,118.8876247,120.4592752,123.0185759,126.1838135,77.28,76.95,76.9,77.97,79.7,79.82,80.24,79.98,79.31,79.31,74.407585144043,79.523811340332,81.4285736083984,82.8571395874023,76.6666641235352,79.2452850341797,74.5283050537109,70.2830200195313,71.2264175415039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Small states",13667.1265135642,13841.3117720446,11583.9808617568,11165.6026482055,11855.7989344526,12810.4061877279,12442.1201273464,10702.8860207874,12638.5703105452,14626.5057055616,36.4194353921808,40.2043424032662,43.7717254007368,47.4698158396443,51.9021460547972,59.3202693782125,62.3039807098951,65.5084981405254,68.2178811901806,NA,106.105744647079,111.600946692349,113.805570543907,116.398930960453,114.133645567483,112.201306213653,111.06361428318,110.591404315158,114.391111511905,121.437586881487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands",2208.08525325958,2235.7335956261,2134.80542436874,2196.28390774566,2283.57894441331,2450.48293051599,2398.77296268603,2222.46214297336,2232.53695646531,2203.18965958102,8,9,10.00046498,11.00090227,11.92422906,NA,28.19552918,35.88145793,36.131954,NA,55.48152791,63.05844225,69.32262593,66.32234892,72.29745476,73.11789627,70.83273456,68.57738104,66.96324509,NA,94.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8199043273926,60.9523811340332,66.6666641235352,62.8571434020996,54.2857131958008,58.0188674926758,61.3207550048828,67.9245300292969,59.9056587219238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia",356.117903406242,377.557387161667,387.607994416701,387.186681561763,377.349071976258,379.986002695215,405.786763279583,416.217774718244,446.98155963536,461.775850005151,1.5,1.63,1.76,1.88,2.004048698,NA,NA,NA,NA,NA,40.32683174,41.32468921,42.40075455,46.54803903,47.89352903,49.6592909,51.47891598,53.48002324,51.82360917,50.25710738,NA,NA,NA,NA,NA,NA,63.26,NA,NA,NA,0,1.90476191043854,1.90476191043854,2.38095235824585,3.80952382087708,3.30188679695129,2.8301887512207,1.41509437561035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",7441.23085399675,6965.1378973693,6204.92990145846,5735.06678717842,6734.47515312493,7048.50811239074,6688.77474649645,5741.64124877252,7055.05517621298,6776.48007742932,46.5,49,51.91911572,54,56.16739447,62.4,69.69687508,70.32030996,72.310492,NA,142.6770351,144.8590927,157.4892588,146.0644426,156.2424453,161.1938374,166.9433215,163.1909795,168.9243909,167.3958702,85,84.47,84.01,83.43,84.4,83.45,82.73,79.29,80.75,81.36,45.0236968994141,40,39.523811340332,40,34.761905670166,38.2075462341309,36.7924537658691,39.6226425170898,21.698112487793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Asia",1364.39969359005,1475.33821399497,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795,1853.89308716516,2136.15805981447,2272.4547387962,11.3030458223026,12.8305507094651,14.1987495019925,16.2037129165709,18.0122216824921,20.2264589070199,27.9903611896852,38.9761226897041,42.587264666832,NA,68.7336008576658,72.4889791719549,74.9556614470563,82.4291020043195,85.4473537176186,86.1084977084907,84.5388393093826,84.8788442529693,85.2125924216867,83.8295604762076,NA,NA,NA,NA,NA,61.0833242761172,62.2210957957963,61.3936098643291,62.6422393589608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Asia (IDA & IBRD)",1364.39969359005,1475.33821399497,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795,1853.89308716516,2136.15805981447,2272.4547387962,11.3030458223026,12.8305507094651,14.1987495019925,16.2037129165709,18.0122216824921,20.2264589070199,27.9903611896852,38.9761226897041,42.587264666832,NA,68.7336008576658,72.4889791719549,74.9556614470563,82.4291020043195,85.4473537176187,86.1084977084907,84.5388393093826,84.8788442529693,85.2125924216867,83.8295604762076,NA,NA,NA,NA,NA,61.0833242761172,62.2210957957963,61.3936098643291,62.6422393589608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Sudan",1659.14078728478,1245.14931107226,1071.77776475545,NA,NA,NA,NA,NA,NA,NA,2.2,2.6,3,3.5,4.1,4.8,5.6,6.5,NA,NA,25.69079809,25.64901594,25.89711066,24.39882868,26.16695311,18.43380633,21.26759221,12.6718012,30.48067634,30.02012982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68720388412476,1.42857146263123,2.38095235824585,1.90476191043854,1.42857146263123,2.35849046707153,2.35849046707153,3.30188679695129,3.30188679695129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",29077.1820557566,29513.65118004,25754.36102944,26537.1594894549,28185.3213671972,30379.7211126417,29581.5185513293,26959.6754367322,30103.513733191,29350.1685214481,71.635,76.19,78.68963187,80.56133294,84.6022457,86.10723553,90.71866533,93.20564892,93.89752157,94.4855432,107.6286827,109.3441127,109.9855567,110.8625606,112.7141001,115.7483421,117.4481914,117.4899328,119.623109,124.0994495,82.11,81.66,81.43,80.98,80.59,80.26,79.83,78.69,78.74,78.75,46.9194297790527,55.238094329834,55.7142868041992,60.9523811340332,56.6666679382324,56.6037750244141,58.0188674926758,59.9056587219238,64.6226425170898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",3643.83244853816,3885.62360951803,3990.3531233888,4107.82976157993,4388.20190753404,4360.58474164383,4082.69404756548,3852.38996755421,3994.2469579056,3354.38340757565,NA,10.5,15.26,22.19,32.25,46.9,50.68732735,36.18473435,44.45308724,NA,96.13564533,104.1599133,112.0119107,120.4042203,131.1169828,140.3243174,130.9608639,136.9116134,141.2920218,143.0794174,82.23,81.3,84.12,84.73,84.1,83.28,84.5,81.1,NA,NA,25.5924167633057,34.2857131958008,50.476188659668,46.6666679382324,42.3809509277344,40.5660362243652,40.0943412780762,44.8113212585449,34.9056587219238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts and Nevis",18315.914675326,19945.3926713338,20025.8848511621,21095.2540386708,22160.6036296839,22548.1506296397,23219.4090468738,18566.0178460649,18082.6879898426,20176.7475766259,64.6,68,75.7,76.81767491,80.71019081,NA,79.78450689,80.35854111,79.47306769,NA,161.202529,136.014564,152.7704541,160.2557127,160.8797556,149.9005465,136.7035547,131.2392427,119.1089358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.620849609375,64.7619018554688,64.2857131958008,66.6666641235352,68.5714263916016,68.3962249755859,70.7547149658203,80.6603775024414,82.5471725463867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lucia",9542.71357425779,10007.1868852904,10290.3504792779,10574.3025992667,11270.4328991025,11563.8720659858,11726.6771483578,8458.07506262658,9414.13774072652,11481.496719925,49.4,53.2,57.3,61.7,66.4,71.5,76.98385013,77.53773417,78.09560329,NA,121.8906988,107.7498227,106.9000074,100.1326425,99.73470908,103.9665407,82.75703734,81.41789921,95.63211097,NA,NA,NA,NA,NA,77.82,82.56,81.35,78.34,79.87,81.94,73.459716796875,75.2380981445313,73.3333358764648,88.5714263916016,82.3809509277344,85.8490600585938,79.2452850341797,75,74.5283050537109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Martin (French part)",NA,21920.0180458218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines",7117.55476276649,7210.61654857376,7386.73748424022,7684.7792821395,7996.65623319532,8399.69396687848,8680.24198247066,8306.36758115851,8360.10105917172,9125.31749650188,43.5,47.4,49.4,51.5,53.7,56,73.96834305,80.429529,84.91281395,NA,116.6849698,107.5810012,106.4696381,106.3097496,109.7548035,106.8037614,91.85029164,95.91903051,94.15232144,100.4617693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.459716796875,75.2380981445313,86.1904754638672,88.5714263916016,79.0476226806641,74.0566024780273,81.6037750244141,87.7358474731445,87.7358474731445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa",1905.49834554254,1936.66436558837,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570345,1488.79549974746,1630.98390327386,1690.38756577046,11.1593890969573,13.3689854263355,16.0117099299336,18.6363083075504,21.2702329020095,24.8252701975894,27.7649223441986,31.8242895064697,35.8617387329346,NA,64.7110646670392,69.3784866915021,74.548794110763,72.6118038944732,71.9232139514669,81.1698274155396,78.6189948686208,82.1326362809373,84.2166241161722,88.5651250384628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (excluding high income)",1904.2904823024,1935.43079529759,1680.14350918185,1520.25837569558,1602.20823161311,1622.83477392256,1624.43717233441,1487.89476802804,1630.03154175388,1689.21565485367,11.1552596965179,13.3650541796102,16.0077986869433,18.6326338422342,21.2666441044274,24.8207955605029,27.7604633451257,31.8202099118751,35.8572855101176,NA,64.7032947876451,69.3699946933716,74.5414315139413,72.6041910215201,71.9143725084297,81.1598032629882,78.6090423405444,82.1242258875148,84.2086506293896,88.555248725729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (IDA & IBRD countries)",1905.49834554254,1936.66436558837,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570345,1488.79549974746,1630.98390327386,1690.38756577047,11.1593890969573,13.3689854263355,16.0117099299336,18.6363083075504,21.2702329020095,24.8252701975894,27.7649223441986,31.8242895064697,35.8617387329346,NA,64.7110646670392,69.3784866915021,74.548794110763,72.6118038944732,71.9232139514668,81.1698274155396,78.6189948686208,82.1326362809373,84.2166241161722,88.5651250384628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",1834.56115722656,2076.0009765625,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969,608.33251953125,749.706787109375,1102.146484375,NA,NA,NA,14.09999994,18.6,24.6,25.9,28.4,NA,NA,76.84727423,75.11938953,73.19267695,70.61780648,70.41361876,71.66925335,76.36493565,79.19626937,75.55500225,73.96660858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36966824531555,3.80952382087708,3.80952382087708,2.85714292526245,5.7142858505249,6.13207530975342,6.13207530975342,7.07547187805176,5.18867921829224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname",9124.54109297075,9199.17789329145,8907.8381273582,5705.39923222194,6112.88291225207,6730.83678250321,6690.04478601228,4796.53331389928,4869.13422621242,5858.2860595119,37.4,40.08,42.76382778,45.4,48.94517397,53.8,56.80248377,62.08563779,65.93980141,NA,154.0215659,162.8627901,130.4067075,138.7697716,135.4535707,126.7057876,135.5726544,148.145421,147.8293071,150.2880072,NA,74.63,NA,81.64,NA,NA,NA,NA,NA,NA,52.1327018737793,56.1904754638672,56.1904754638672,51.9047622680664,51.9047622680664,50,51.4150924682617,58.4905662536621,57.0754699707031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52837.9039778149,61143.2212428047,55873.2208108977,94.7836,92.52,90.61019664,89.65094761,93.00626697,89.24696316,94.49344341,94.53943122,94.6703163,95.00970335,124.5150033,126.3146745,128.3214584,126.02018,124.4688458,124.246327,125.5936109,123.3665446,124.3473047,125.0711442,83.25,83.28,83.39,83.54,83.58,83.57,83.95,83.53,77.92,78.56,90.0473937988281,88.0952377319336,80.9523773193359,87.1428604125977,81.9047622680664,81.6037750244141,85.8490600585938,86.3207550048828,86.7924499511719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Switzerland",87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85216.6429514169,84121.9310304414,85656.322666307,91991.6004583563,92101.4697414382,86.34,87.4,87.4790556,89.13468774,89.68614767,91.8,93.14608695,94.34995199,95.56937168,NA,136.5991059,136.1783661,135.7591625,134.2677888,131.1998185,126.7095617,126.9492891,127.4054064,123.4337574,119.5610489,81.3,80.69,80.57,80.99,81.04,81.36,81.69,81.27,80.55,79.3,98.1042633056641,98.0952377319336,96.6666641235352,94.7619018554688,94.2857131958008,95.2830200195313,94.3396224975586,93.3962249755859,92.4528274536133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syrian Arab Republic",993.739883114507,1071.23420366067,857.497867522093,664.341672265103,862.319063807846,1111.87209285102,1124.520554158,537.211361424552,NA,NA,26.2,28.09,29.97979724,31.86962727,32.7,33.77,34.65,35.78,NA,NA,57.17925359,69.94612757,74.52298021,70.39486714,81.04987454,88.60117817,88.23642913,80.20304156,79.67746006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473933637142181,0,0,0,0.952380955219269,0.943396210670471,0.471698105335236,0,0.471698105335236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",1038.32071675482,1094.43012404924,970.362599670694,801.39383995978,844.365249851831,850.666958178735,889.023371807526,852.330229589791,916.691967061922,1054.18948358818,16,17.49,18.98,20.47,21.96,NA,NA,NA,NA,NA,92.63194377,96.06972949,99.58867028,107.7324632,110.9626605,109.5514394,117.7572718,121.3847714,118.8094765,NA,NA,NA,NA,65.77,NA,NA,NA,NA,NA,NA,13.2701425552368,23.3333339691162,18.0952377319336,20,22.8571434020996,19.8113212585449,26.8867931365967,27.3584899902344,25.4716987609863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tanzania",955.3212890625,1012.98474121094,929.107238769531,942.88134765625,975.924560546875,1011.59967041016,1050.93237304688,1104.16442871094,1146.03198242188,1192.40380859375,4.4,7,10,13.50423285,15.99999943,17.1,18.27725712,23.44750876,31.63313086,NA,55.7173455,62.70380186,75.49194539,73.60819776,71.00758398,74.87851487,79.64452642,83.00888599,84.99103625,91.89984822,65.75,94.33,NA,NA,NA,NA,NA,29.63,NA,NA,40.7582931518555,25.238094329834,31.4285717010498,29.0476188659668,27.1428565979004,25.943395614624,31.6037731170654,28.301887512207,30.6603775024414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thailand",6041.13401347979,5822.37772319938,5708.79414662172,5854.46385243079,6436.78964911639,7124.55886705161,7628.57608699366,7001.78541255771,7060.89760941608,6908.80211929543,28.94,34.89,39.31612674,47.50496562,52.89192934,56.81748093,66.65241946,77.84374066,85.26956666,87.97728101,134.8819857,138.7860081,146.4441042,169.4859395,171.4147843,175.8777812,181.7670258,162.7043297,168.7823161,176.3169269,85.69,85.69,85.17,84.23,83.91,83.81,82.8,81.57,81.12,81.16,9.95260620117188,16.1904754638672,14.7619047164917,14.2857141494751,19.0476188659668,18.8679237365723,28.301887512207,25.943395614624,27.3584899902344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Timor-Leste",1201.42360886915,1221.53422853912,1322.30088745104,1347.92636060894,1283.52588207378,1239.36608695997,1584.26382222333,1660.30830887811,2741.39394462437,2358.4090544008,11,17.5,18.6,21.2,24.2,27.6,28.00455613,34.12927356,39.45131242,NA,55.95946813,116.1136197,114.1693613,121.8496083,125.2075432,116.3766548,111.3100361,105.9938692,104.9381426,110.4161199,68.73,NA,NA,70.83,NA,NA,NA,NA,64.83,NA,35.5450248718262,38.0952377319336,36.1904754638672,46.1904754638672,49.0476188659668,53.7735862731934,55.6603775024414,52.8301887512207,52.8301887512207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",826.428607280639,853.007813755102,760.242911612052,787.280161556316,814.41983755384,873.555156326018,848.304826917637,875.245409906734,964.050010186895,918.376755793481,4.5,5.7,7.12,11.31,12.36022497,15.5,20.72732716,29.07583302,34.98405528,NA,59.98952468,61.96318168,64.96798974,71.85967389,77.29610922,76.36078188,75.68981987,77.18623928,72.35295227,74.18189659,NA,NA,65.86,NA,78.29,NA,NA,NA,NA,NA,36.0189590454102,38.5714302062988,38.0952377319336,39.0476188659668,17.1428565979004,16.0377349853516,16.0377349853516,16.0377349853516,19.8113212585449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonga",4208.18868562018,4125.4260282984,4117.93037018511,3978.43821197087,4367.25562971244,4649.61351282985,4878.97818832247,4605.97087843701,4425.9705910742,NA,32.75396061,35.95444145,38.65127243,39.95,46.2,53.4,61.78962999,66.64843101,71.58657964,NA,53.69365668,63.77431396,69.25331223,75.68017558,102.3933975,102.6514503,59.17428133,58.90512475,60.67706123,NA,NA,NA,NA,NA,NA,70.35,NA,NA,73.43,NA,77.2511825561523,76.6666641235352,76.1904754638672,78.5714263916016,73.8095245361328,78.301887512207,84.9056625366211,85.3773574829102,89.6226425170898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trinidad and Tobago",19821.528649641,20327.9834550529,18389.5310289802,15991.1087914364,16094.6667788294,16164.1613344567,15690.9630952205,13871.7982158614,16032.502767725,18222.2603252218,59.9,62.4,65.1,67.8,70.6,NA,78.96497802,78.67115844,79,NA,134.9228758,136.5285204,145.4189458,147.4037146,137.3344641,131.0947831,142.3545434,130.9488475,130.8832291,130.5663978,72.5,73.07,71.43,71.39,NA,NA,NA,71.08,66.69,NA,49.7630348205566,55.7142868041992,57.6190490722656,56.6666679382324,55.7142868041992,54.2452812194824,50.9433975219727,51.4150924682617,51.886791229248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tunisia",4308.33742099708,4398.63869540854,3960.92484913663,3796.10901086093,3569.71883883673,3577.1694604526,3477.84427052074,3497.73323057269,3807.18456310206,3776.66777934015,43.8,46.16,46.49999434,49.59999484,55.50015506,64.19081023,66.6999983,72.80748713,78.98965145,NA,112.495978,124.9776707,126.2861685,122.2187555,121.3575682,123.7705691,122.5882901,122.1279008,127.5767095,129.2577838,63.49,55.18,67.23,66.09,66.58,NA,70.3,NA,NA,NA,18.9573459625244,18.5714282989502,16.6666660308838,11.4285717010498,13.8095235824585,16.9811325073242,17.9245281219482,25.4716987609863,22.1698112487793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkiye",12507.8031578864,12020.349659273,10851.9201069804,10734.2564687192,10464.007789586,9400.83633703723,9103.01239697463,8561.0643326366,9661.22773420424,10616.0610448133,46.25,51.04,53.74497914,58.34773401,64.68461768,71.04276084,73.97670229,77.6695605,81.40843745,83.43716576,90.96975758,92.0323995,92.45799717,92.64658163,94.77443648,96.74999684,96.77676962,97.61417509,101.785223,105.807654,79.19,79.07,79.6,79.55,80.03,79.32,79.19,74.91,76.5,77.29,10.9004735946655,11.9047622680664,9.0476188659668,4.7619047164917,7.14285707473755,10.3773584365845,9.90566062927246,12.7358493804932,12.2641506195068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
